Mode,Crash In Disadvantaged Community,MasterFile,CollisionDate,CollisionTime,CollisionDayWeekCode,RoadwayName_HouseBusinessNumber_,RoadwayName_RoadwayName_,RoadwayName_Direction_,RoadwayName_RoadwaySuffix_,RoadwayfromReport,CurrentRoadwayNumber,RSEUniqueGIS,RoadwayIdentifier,ParkingLotIndicator,Latitude,Longitude,MannerofCollisionCode,YR,KABCO,KTC_RT,KTC_MP,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Intersection,Roadway Departure,Median Cross-over,In City Limits?
Motor Vehicle,Non DAC,72612034,20210408,1459,4,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.74577,-85.89274,8,2021,O,047-US-0031W -000,20.771,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72612204,20210410,1010,6,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.72828,-85.88413,1,2021,O,047-US-0031W -000,19.485,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72612269,20210410,1309,6,NULL,KING ARTHUR                             ,NULL,CIR  ,NULL,NULL,047 CS-1238    ,CS1238                                         ,N,37.69257,-85.9024,1,2021,O,047-CS-1238  -000,0.102,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72612650,20210409,1020,5,NULL,VETERANS                                ,NULL,WAY  ,NULL,NULL,047 CS-1683    ,CS1683                                         ,N,37.72559,-85.89156,1,2021,O,047-CS-1683  -000,0.019,0,0,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72612651,20210409,1109,5,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.74957,-85.89449,9,2021,O,047-US-0031W -000,21.063,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72612652,20210410,1416,6,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73021,-85.87734,1,2021,O,047-KY-3005  -000,6.941,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72612731,20210410,1121,6,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.70989,-85.87452,9,2021,O,047-US-0031W -000,18.111,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72612733,20210411,1206,0,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.72162,-85.89829,5,2021,O,047-KY-3005  -000,5.648,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72612776,20210409,2154,5,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73221,-85.84472,5,2021,O,047-KY-3005  -000,8.808,0,0,1,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72612799,20210408,1552,4,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.72942,-85.88481,8,2021,O,047-US-0031W -000,19.573,0,0,1,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72612851,20210407,958,3,NULL,DIXIE                                   ,N ,HWY  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.75249,-85.8959,1,2021,B,047-US-0031W -000,21.283,0,0,0,1,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72612889,20210409,1044,5,NULL,PINE VALLEY                             ,NULL,DR   ,NULL,NULL,NULL,NULL,N,37.751,-85.89435,5,2021,O,047-CS-1533  -000,0.029,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72612890,20210409,1247,5,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73205,-85.87154,8,2021,O,047-KY-3005  -000,7.288,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72613165,20210412,1837,1,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.71237,-85.83242,5,2021,O,047-US-0062  -000,19.944,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72613239,20210407,1210,3,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.72828,-85.88424,1,2021,O,047-US-0031W -000,19.467,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72613481,20210412,1940,1,NULL,PETERSON                                ,NULL,DR   ,NULL,NULL,047 CS-1251    ,CS1251                                         ,N,37.68421,-85.91522,5,2021,O,047-CS-1251  -000,0.022,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72613482,20210413,1538,2,NULL,HODGENVILLE                             ,NULL,RD   ,KY0210  ,KY0210  ,047 KY-210     ,KY0210                                         ,N,37.6722,-85.8434,4,2021,B,047-KY-0210  -000,0.149,0,0,1,1,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72613541,20210412,1612,1,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.70981,-85.83733,4,2021,O,047-US-0062  -000,19.615,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72613915,20210414,1515,3,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.72692,-85.88833,1,2021,C,047-KY-3005  -000,6.306,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72613943,20210411,2259,0,NULL,SHEPHERDSVILLE                          ,NULL,RD   ,KY0251  ,KY0251  ,047 KY-251     ,KY0251                                         ,N,37.73254,-85.84404,1,2021,O,047-KY-0251  -000,2.712,0,0,1,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72614280,20210415,1950,4,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005-10 ,KY3005                                         ,N,37.72545,-85.89151,1,2021,O,047-KY-3005  -000,6.103,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72614425,20210416,818,5,NULL,CORPORATE                               ,NULL,DR   ,NULL,NULL,047 CS-1548    ,CS1548                                         ,N,37.68222,-85.89985,5,2021,O,047-CS-1548  -000,0.53,0,0,0,1,0,0,0,0,0,1,0,0,0,Y
Motor Vehicle,DAC,72614426,20210416,1136,5,NULL,DIXIE                                   ,W ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.69518,-85.86176,5,2021,O,047-US-0031W -000,16.87,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72614557,20210415,1718,4,NULL,MULBERRY                                ,S ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.68783,-85.86838,1,2021,C,047-US-0062  -000,17.309,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72614626,20210327,1809,6,NULL,MULBERRY                                ,S ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.69183,-85.86146,5,2021,O,047-US-0062  -000,17.752,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72614627,20210328,1542,0,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.73799,-85.88906,8,2021,O,047-US-0031W -000,20.22,0,0,1,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72614631,20210416,1653,5,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.71272,-85.8766,1,2021,O,047-US-0031W -000,18.335,0,0,0,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72614774,20210417,1442,6,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.70941,-85.83861,5,2021,O,047-KY-3005  -000,10.561,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72614857,20210416,1910,5,NULL,LEITCHFIELD                             ,NULL,RD   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.67694,-85.89889,5,2021,O,047-US-0062  -000,15.371,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72614898,20210417,2047,6,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.67193,-85.91206,9,2021,O,047-KY-3005  -000,1.934,0,0,1,0,0,0,0,1,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72615000,20210417,1257,6,NULL,WESTERN                                 ,NULL,ST   ,NULL,NULL,047 CR-1234C   ,CR1234C                                        ,N,37.67879,-85.90198,2,2021,O,047-CR-1234C -000,0.04,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72615433,20210419,1315,1,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.71935,-85.87956,1,2021,O,047-US-0031W -000,18.817,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72615434,20210419,1339,1,NULL,PATRIOT                                 ,NULL,PKWY ,KY0361  ,KY0361  ,047 KY-361-10  ,KY0361                                         ,N,37.7173,-85.90326,1,2021,O,047-KY-0361  -000,1.819,0,0,1,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72615673,20210420,739,2,NULL,MILES                                   ,N ,ST   ,KY0251  ,KY0251  ,047 KY-251     ,KY0251                                         ,N,37.70553,-85.85548,5,2021,O,047-KY-0251  -000,0.765,0,0,1,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72615829,20210417,1518,6,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.73125,-85.88546,1,2021,O,047-US-0031W -000,19.704,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72615862,20210420,1957,2,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.71793,-85.87886,1,2021,O,047-US-0031W -000,18.722,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72615917,20210420,1332,2,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.74176,-85.89091,5,2021,O,047-US-0031W -000,20.48,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72615942,20210420,1438,2,NULL,31W                                     ,NULL,BYP  ,US0031WB,US0031WB,047 US-31WB    ,US0031WB                                       ,N,37.69203,-85.87179,1,2021,C,047-US-0031WB-000,1.369,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72616107,20210421,1454,3,NULL,NEW GLENDALE                            ,NULL,RD   ,KY1136  ,KY1136  ,047 KY-1136    ,KY1136                                         ,N,37.67995,-85.85654,5,2021,O,047-KY-1136  -000,10.231,0,0,0,1,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72616231,20210421,1940,3,NULL,PATRIOT                                 ,NULL,PKWY ,KY0361  ,KY0361  ,047 KY-361     ,KY0361                                         ,N,37.72401,-85.91251,1,2021,O,047-KY-0361  -000,2.504,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72616415,20210421,1045,3,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.69743,-85.90962,8,2021,O,047-KY-3005  -000,3.782,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72616821,20210225,1650,4,NULL,ORIOLE                                  ,NULL,DR   ,NULL,NULL,047 CS-1397    ,CS1397                                         ,N,37.73933,-85.88152,8,2021,O,047-CS-1397  -000,0.49,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72616932,20210423,1200,5,NULL,VALLEY CREEK                            ,NULL,RD   ,KY0567  ,KY0567  ,047 KY-567     ,KY0567                                         ,N,37.67233,-85.84365,2,2021,O,047-KY-0567  -000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72616947,20210413,1354,2,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.71788,-85.90272,1,2021,O,047-KY-3005  -000,5.294,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72616948,20210414,757,3,NULL,NULL,NULL,NULL,US0031WB,US0031WB,NULL,NULL,N,37.68793,-85.86877,5,2021,O,047-US-0031WB-131,0.205,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72616949,20210419,1439,1,NULL,DIXIE                                   ,W ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.69387,-85.85943,1,2021,O,047-US-0031W -000,16.701,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72616975,20210423,905,5,NULL,DIXIE                                   ,W ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.69388,-85.85947,5,2021,O,047-US-0031W -000,16.705,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72617255,20210424,520,6,NULL,I65 NB MM93                             ,NULL,NULL,NULL,NULL,NULL,NULL,N,37.6651,-85.85083,8,2021,O,047-CS-1483  -000,0.157,0,0,0,0,0,0,1,0,0,0,0,1,1,Y
Motor Vehicle,DAC,72617257,20210423,2047,5,NULL,31W                                     ,NULL,BYP  ,US0031WB,US0031WB,047 US-31WB-10 ,US0031WB                                       ,N,37.69202,-85.8721,9,2021,O,047-US-0031WB-000,1.368,0,0,0,1,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72617301,20210424,849,6,NULL,PARK                                    ,W ,RD   ,NULL,NULL,047 CS-1542    ,CS1542                                         ,N,37.68646,-85.90616,9,2021,C,047-CS-1542  -000,1.334,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72617303,20210424,1631,6,NULL,TOWNE                                   ,NULL,DR   ,NULL,NULL,047 CS-1448    ,CS1448                                         ,N,37.73061,-85.89351,5,2021,O,047-CS-1448  -000,0.451,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72617354,20210424,1655,6,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.71258,-85.83195,1,2021,O,047-US-0062  -000,19.976,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72617732,20210426,1141,1,NULL,DIXIE                                   ,N ,HWY  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.75964,-85.89909,5,2021,O,047-US-0031W -000,21.804,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72618078,20210427,1124,2,NULL,ST JOHN                                 ,NULL,RD   ,KY1357  ,KY1357  ,047 KY-1357-10 ,KY1357                                         ,N,37.70071,-85.88061,1,2021,O,047-KY-1357  -000,16.403,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72618303,20210426,1545,1,NULL,ST JOHN                                 ,NULL,RD   ,KY1357  ,KY1357  ,047 KY-1357    ,KY1357                                         ,N,37.69549,-85.90956,1,2021,O,047-KY-1357  -000,14.666,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72618304,20210426,2310,1,NULL,MAIN                                    ,N ,ST   ,NULL,NULL,047 CS-1320    ,CS1320                                         ,N,37.69842,-85.85147,1,2021,O,047-CS-1320  -000,0.504,0,0,0,0,0,0,1,1,0,1,1,0,0,Y
Motor Vehicle,Non DAC,72618346,20210420,1732,2,NULL,PATRIOT                                 ,NULL,PKWY ,KY0361  ,KY0361  ,NULL,NULL,N,37.72158,-85.90929,5,2021,O,047-KY-0361  -000,2.262,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72618347,20210427,1827,2,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.74588,-85.89279,8,2021,O,047-US-0031W -000,20.764,0,0,1,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72618348,20210427,1800,2,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,NULL,NULL,N,37.72566,-85.89116,5,2021,O,047-KY-3005  -000,6.085,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72618662,20210427,1819,2,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.70935,-85.83848,5,2021,O,047-US-0062  -000,19.548,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72618842,20210429,1047,4,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.70877,-85.87426,5,2021,O,047-US-0031W -000,18.035,0,0,0,1,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72619025,20210428,1704,3,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.73904,-85.88929,8,2021,O,047-US-0031W -000,20.284,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72619100,20210428,2100,3,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.74113,-85.8906,8,2021,O,047-US-0031W -000,20.419,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72619164,20210426,1722,1,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.71747,-85.90305,5,2021,C,047-KY-3005  -000,5.261,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72619165,20210427,2123,2,NULL,31W                                     ,NULL,BYP  ,US0031WB,US0031WB,047 US-31WB-10 ,US0031WB                                       ,N,37.70022,-85.88203,1,2021,O,047-US-0031WB-000,2.171,0,0,1,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72619166,20210429,1454,4,NULL,COMMERCE                                ,NULL,DR   ,NULL,NULL,047 CS-1108    ,CS1108                                         ,N,37.71037,-85.8331,1,2021,O,047-CS-1108  -000,0.088,0,0,1,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72619653,20210430,2125,5,106,CLAY                                    ,W ,ST   ,NULL,NULL,047 CS-1511    ,CS1511                                         ,N,37.68786,-85.8642,2,2021,O,047-CS-1511  -000,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72619861,20210501,1226,6,NULL,TUNNEL HILL                             ,NULL,RD   ,NULL,NULL,047 CS-1342    ,CS1342                                         ,N,37.73053,-85.84077,2,2021,O,047-CS-1342  -000,0.126,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72620360,20210429,1042,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.71591,-85.8248,5,2021,O,047-US-0062  -000,20.405,0,0,1,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72620675,20210430,1836,5,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.71258,-85.83198,5,2021,O,047-US-0062  -000,19.975,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72620807,20210503,1727,1,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.73126,-85.88574,5,2021,O,047-US-0031W -000,19.698,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72620827,20210504,859,2,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.71209,-85.83293,8,2021,O,047-US-0062  -000,19.905,0,0,0,1,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72620872,20210429,1236,4,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73226,-85.85051,1,2021,A,047-KY-3005  -000,8.489,0,0,0,1,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72620874,20210503,958,1,NULL,PATRIOT                                 ,NULL,PKWY ,KY0361  ,KY0361  ,047 KY-361     ,KY0361                                         ,N,37.71704,-85.90283,5,2021,O,047-KY-0361  -000,1.79,0,0,1,1,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72620875,20210503,1428,1,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.72702,-85.88791,1,2021,O,047-KY-3005  -000,6.329,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72621065,20210503,1615,1,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.71189,-85.83329,1,2021,O,047-US-0062  -000,19.878,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72621066,20210504,1555,2,NULL,MAIN                                    ,N ,ST   ,NULL,NULL,047 CS-1320    ,CS1320                                         ,N,37.69426,-85.85692,8,2021,O,047-CS-1320  -000,0.088,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72621235,20210505,1101,3,NULL,WOODLAND                                ,NULL,DR   ,NULL,NULL,047 CS-1193    ,CS1193                                         ,N,37.71202,-85.87925,1,2021,O,047-CS-1193  -000,1.142,0,0,0,1,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72621414,20210505,1734,3,NULL,MAIN                                    ,N ,ST   ,NULL,NULL,047 CS-1320    ,CS1320                                         ,N,37.69876,-85.85066,5,2021,O,047-CS-1320  -000,0.555,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
